0.0	-0.0336534013	-0.0417534543	0.0764728798	-0.05678693820000001	0.0775897228	-0.0033630941	0.07993507009999999	0.0799320503	0.0799270173	0.0799199714	0.0130136	-0.172513	-0.07787739999999999	-0.000194655	-0.0009038000000000001	-0.000474827
0.19473813	0.0023515171	-0.0415548244	0.08903046740000001	-0.0490316166	0.0834949321	-0.0252264438	0.0799270173	0.0798998413	0.0798545546	0.0797911678	-0.00440803	-0.11643699999999994	-0.06491330000000001	0.00106046	-0.000360385	-0.000841825
0.08337114000000001	0.0099100055	-0.0402998335	0.120583144	-0.061200250199999987	0.029018689700000006	0.0069142127	0.0799109126	0.0798354362	0.079709695	0.0795337681	0.00421246	-0.132936	-0.051212400000000005	0.000640623	-0.000508897	-0.000519159
0.182592982	-0.0029106289	-0.0549937632	0.099545759	-0.0591705245	0.0879073695	-0.033688685600000004	0.0798867576	0.0797388611	0.0794925697	0.0791481873	0.00016852799999999998	-0.154656	-0.071063	-0.000900942	0.000361967	-0.000192019
0.12259599300000001	-0.0021461916	-0.0466669412	0.0994875464	-0.0491501584	0.049078873200000005	-0.0384591098	0.0798545546	0.0796101548	0.0792033756	0.0786350467	-0.00852097	-0.09615189999999996	-0.0564646	-0.000351014	9.663610000000001e-05	-0.00019119799999999998
0.152917232	-0.0099146156	-0.0529040023	0.112827834	-0.0768473991	0.0388938861	-0.0301502136	0.0798143071	0.0794493692	0.0788423748	0.07799517339999999	0.000472757	-0.148308	-0.056523199999999996	-0.00125337	-0.000321458	-0.0007049239999999999
0.127418555	-0.0176496004	-0.0664965281	0.1153372729	-0.05449501	0.0188673071	-0.0247250681	0.0797660189	0.079256569	0.0784098948	0.0772295986	0.00039010199999999997	-0.196933	-0.07539560000000001	-0.0008761249999999997	-0.0002355290000000001	2.8672e-05
0.22112979800000002	-0.0151343249	-0.0380498969	0.0570751292	-0.0168492419	-0.0206833551	-0.023453389100000003	0.079709695	0.0790318321	0.0779063275	0.0763395561	0.013594499999999999	-0.06204220000000001	-0.04246880000000002	-0.000676936	-0.000154637	0.000550747
0.14932561499999994	-0.0185063693	-0.0302261436	0.0578498532	-0.0485972471	0.0356256676	0.0047350671	0.079645341	0.0787752489	0.0773321295	0.0753264804	0.024052700000000003	-0.11621300000000001	-0.0308072	-0.00120571	-0.0006330180000000001	9.72017e-05
0.137046105	-0.0337901584	-0.0246698138	0.0239463843	-0.0145350319	0.00765983	-0.0201740974	0.0795729635	0.0784869228	0.0766878214	0.0741920043	0.0204527	-0.09084260000000001	0.007849369999999998	-0.00217434	-0.000639397	-0.000316172
